customer_id,customer_age_years,customer_tenure_months,customer_avg_price,customer_total_spend,customer_std_price,customer_num_purchases,customer_n_categories,customer_top_1_cat,customer_top_2_cat,customer_top_3_cat,customer_preferred_device,customer_gender,customer_avg_views,customer_max_price,customer_min_price
CUST_0393,44,8,1208.798125,19340.77,122.1146793370205,16,3,jeans,jacket,shoes,desktop,male,5.3125,1500.0,1025.46
CUST_0394,52,8,1209.8266666666666,7258.96,89.97182907258619,6,2,shoes,jeans,shoes,desktop,male,5.833333333333333,1326.6,1074.69
CUST_0395,49,12,1269.3913333333333,19040.87,126.83561976413563,15,3,shoes,jeans,jacket,desktop,unknown,5.6,1474.7,1000.0
CUST_0396,49,7,1281.1966666666667,26905.13,115.8374259612727,21,3,jeans,shoes,jacket,desktop,female,5.190476190476191,1500.0,1032.04
CUST_0397,54,1,1270.2894117647058,21594.92,111.40179848585187,17,3,jeans,shoes,jacket,mobile,male,5.647058823529412,1446.99,1025.46
CUST_0398,48,6,1290.1508333333334,15481.81,93.56590370218234,12,3,jacket,jeans,shoes,desktop,female,4.583333333333333,1406.33,1078.7
CUST_0399,48,8,1334.964375,21359.43,98.92868865795876,16,3,jacket,jeans,shoes,mobile,female,5.75,1500.0,1180.07
CUST_0400,44,7,1295.601111111111,11660.41,106.88136278655466,9,2,jacket,jeans,jacket,desktop,male,6.0,1500.0,1184.01
CUST_0401,37,16,686.44,686.44,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,unknown,3.0,686.44,686.44
CUST_0402,30,20,652.995,1305.99,33.77849093728136,2,2,jeans,shoes,jeans,desktop,female,6.0,676.88,629.11
CUST_0404,41,6,298.065,596.13,23.072894270117043,2,2,shirt,jeans,shirt,mobile,female,3.0,314.38,281.75
CUST_0405,35,2,517.94,517.94,0.0,1,1,shirt,shirt,shirt,mobile,male,6.0,517.94,517.94
CUST_0406,39,4,534.575,1069.15,285.8479162946619,2,2,shirt,t-shirt,shirt,mobile,unknown,2.5,736.7,332.45
CUST_0407,45,7,328.82,328.82,0.0,1,1,shoes,shoes,shoes,mobile,male,7.0,328.82,328.82
CUST_0408,33,5,297.67,595.34,1.6687720036002618,2,2,jeans,t-shirt,jeans,mobile,unknown,8.5,298.85,296.49
CUST_0409,38,5,361.41,361.41,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,3.0,361.41,361.41
CUST_0410,33,2,571.68,1715.04,223.69834956923572,3,2,shirt,t-shirt,shirt,mobile,female,6.333333333333333,720.04,314.38
CUST_0411,43,7,304.81,914.4300000000001,209.09418380241956,3,3,shirt,jeans,shoes,desktop,unknown,5.333333333333333,517.94,100.0
CUST_0412,38,12,425.48999999999995,2127.45,213.86536278696465,5,3,shoes,shirt,jeans,mobile,male,5.6,676.88,100.0
CUST_0413,38,7,410.5466666666666,1231.6399999999999,84.9643056426246,3,2,shirt,jeans,shirt,mobile,male,6.333333333333333,475.45,314.38
CUST_0414,37,8,386.3025,1545.21,72.99040273670687,4,2,jeans,shirt,jeans,desktop,unknown,5.5,463.11,296.49
CUST_0415,32,1,308.97,617.94,295.52820812910574,2,1,shirt,shirt,shirt,mobile,female,7.5,517.94,100.0
CUST_0416,40,11,475.855,951.71,254.76350219370124,2,2,jeans,t-shirt,jeans,mobile,male,5.5,656.0,295.71
CUST_0417,30,3,357.635,715.27,37.37059338570905,2,2,shoes,shirt,shoes,desktop,unknown,3.0,384.06,331.21
CUST_0418,40,4,418.35,836.7,450.21488758147484,2,2,shoes,shirt,shoes,mobile,male,3.5,736.7,100.0
CUST_0419,35,5,498.345,996.69,257.7757770815559,2,2,shoes,shirt,shoes,mobile,female,4.0,680.62,316.07
CUST_0420,40,4,480.17999999999995,960.3599999999999,54.263374388255606,2,2,jeans,shirt,jeans,mobile,male,5.5,518.55,441.81
CUST_0421,43,15,361.41,361.41,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,3.0,361.41,361.41
CUST_0422,37,8,623.675,1247.35,148.66920074447162,2,1,jeans,jeans,jeans,mobile,male,5.0,728.8,518.55
CUST_0423,37,6,614.71,1229.42,87.92165717273538,2,2,shoes,t-shirt,shoes,desktop,male,5.5,676.88,552.54
CUST_0424,36,11,348.422,1742.1100000000001,164.48533466543455,5,3,shirt,t-shirt,jeans,mobile,male,4.2,552.54,175.2
CUST_0425,45,2,362.49,1449.96,172.26222936751589,4,2,shirt,t-shirt,shirt,mobile,female,5.5,614.42,225.45
CUST_0426,37,6,236.95666666666668,710.87,118.94477472059599,3,3,shirt,jeans,shoes,desktop,male,6.666666666666667,314.38,100.0
CUST_0427,39,3,456.8333333333333,1370.5,136.90181201625248,3,2,t-shirt,shirt,t-shirt,desktop,female,6.333333333333333,552.54,300.02
CUST_0428,39,10,410.02,820.04,438.4344886069069,2,2,t-shirt,shoes,t-shirt,desktop,male,6.0,720.04,100.0
CUST_0429,37,15,587.33,587.33,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,5.0,587.33,587.33
CUST_0430,36,4,458.165,916.33,53.47848586113859,2,2,t-shirt,shirt,t-shirt,mobile,male,5.0,495.98,420.35
CUST_0431,38,14,357.21,714.42,363.74987037798377,2,2,shirt,shoes,shirt,desktop,unknown,5.0,614.42,100.0
CUST_0432,43,13,511.985,1023.97,106.55392085700089,2,2,t-shirt,shirt,t-shirt,desktop,male,6.5,587.33,436.64
CUST_0433,37,1,414.02,1242.06,173.55239439431537,3,1,shirt,shirt,shirt,mobile,male,4.333333333333333,614.42,313.26
CUST_0434,35,1,325.455,1301.82,181.34236285729452,4,4,t-shirt,shirt,jeans,desktop,male,6.25,543.99,100.0
CUST_0435,38,4,629.11,629.11,0.0,1,1,jeans,jeans,jeans,mobile,female,5.0,629.11,629.11
CUST_0436,30,8,400.088,2000.44,107.6989148970406,5,2,t-shirt,shoes,t-shirt,mobile,male,5.0,552.54,298.85
CUST_0437,39,3,537.8533333333334,1613.56,277.4737871103022,3,2,jeans,shirt,jeans,desktop,female,7.333333333333333,736.7,220.86
CUST_0438,41,2,313.82,627.64,0.7919595949289364,2,1,shirt,shirt,shirt,mobile,female,6.0,314.38,313.26
CUST_0439,33,8,580.3050000000001,2321.2200000000003,180.2384221894248,4,3,jeans,t-shirt,shoes,mobile,male,3.0,720.04,316.07
CUST_0440,34,6,100.0,100.0,0.0,1,1,shoes,shoes,shoes,mobile,male,6.0,100.0,100.0
CUST_0441,38,6,720.04,720.04,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,4.0,720.04,720.04
CUST_0442,42,2,599.28,1198.56,115.03213116342748,2,1,shirt,shirt,shirt,mobile,male,5.5,680.62,517.94
CUST_0443,40,10,418.35,836.7,450.21488758147484,2,1,shirt,shirt,shirt,desktop,unknown,5.0,736.7,100.0
CUST_0444,34,14,656.0,656.0,0.0,1,1,jeans,jeans,jeans,desktop,male,4.0,656.0,656.0
CUST_0447,31,10,546.38,1092.76,57.912045379178245,2,2,t-shirt,shoes,t-shirt,desktop,male,7.0,587.33,505.43
CUST_0448,34,4,389.49,1947.45,278.1929715143788,5,3,t-shirt,shirt,shoes,mobile,male,6.4,720.04,100.0
CUST_0450,36,10,519.3,1038.6,222.85177315875234,2,2,jeans,shoes,jeans,desktop,male,6.5,676.88,361.72
CUST_0451,40,19,100.0,100.0,0.0,1,1,shoes,shoes,shoes,mobile,male,4.0,100.0,100.0
CUST_0452,39,10,426.81,426.81,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,6.0,426.81,426.81
CUST_0453,35,12,736.7,736.7,0.0,1,1,shirt,shirt,shirt,mobile,male,5.0,736.7,736.7
CUST_0454,34,1,535.24,1070.48,24.465894629054482,2,2,shirt,t-shirt,shirt,desktop,male,6.5,552.54,517.94
CUST_0455,44,14,348.34999999999997,1045.05,296.680396892009,3,2,shoes,jeans,shoes,desktop,male,4.666666666666667,676.88,100.0
CUST_0457,34,5,607.91,1823.73,158.314888434411,3,2,t-shirt,shoes,t-shirt,mobile,male,4.333333333333333,720.04,426.81
CUST_0458,40,5,216.225,432.45,164.36697128681297,2,2,shoes,t-shirt,shoes,mobile,male,4.0,332.45,100.0
CUST_0459,40,19,340.275,680.55,61.92134082850598,2,2,jeans,shoes,jeans,desktop,male,6.5,384.06,296.49
CUST_0460,38,16,304.94,304.94,0.0,1,1,shoes,shoes,shoes,mobile,male,9.0,304.94,304.94
CUST_0461,34,0,587.33,587.33,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,6.0,587.33,587.33
CUST_0462,32,4,440.71999999999997,2203.6,127.54995335161827,5,2,shirt,shoes,shirt,mobile,male,3.4,614.42,314.38
CUST_0463,43,4,383.68333333333334,1151.05,215.49328744379332,3,2,jeans,shirt,jeans,mobile,unknown,5.0,629.11,225.45
CUST_0464,42,6,473.5566666666667,1420.67,258.0786237434889,3,2,shirt,jeans,shirt,mobile,male,4.0,736.7,220.86
CUST_0465,39,7,543.7725,2175.09,190.98677604745308,4,2,shirt,t-shirt,shirt,mobile,male,5.0,720.04,314.38
CUST_0466,37,6,495.98,495.98,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,female,8.0,495.98,495.98
CUST_0467,37,8,342.738,1713.69,169.60466508914192,5,3,shoes,t-shirt,shirt,mobile,unknown,5.8,513.92,100.0
CUST_0468,40,6,366.18,1098.54,131.70583016708107,3,3,shirt,t-shirt,jeans,mobile,unknown,6.0,517.94,281.75
CUST_0469,32,0,252.63333333333335,757.9000000000001,136.11154408547915,3,3,shirt,jeans,t-shirt,mobile,male,5.333333333333333,361.41,100.0
CUST_0470,36,6,389.95500000000004,779.9100000000001,132.17947060720132,2,2,jeans,shirt,jeans,mobile,male,7.0,483.42,296.49
CUST_0471,33,20,545.504,2727.52,175.91785705265963,5,2,t-shirt,jeans,t-shirt,mobile,male,4.4,720.04,268.17
CUST_0472,34,5,720.04,720.04,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,10.0,720.04,720.04
CUST_0473,35,2,462.89,925.78,60.16064494335143,2,2,shoes,shirt,shoes,mobile,female,6.0,505.43,420.35
CUST_0475,31,22,298.85,298.85,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,6.0,298.85,298.85
CUST_0476,37,7,547.2766666666666,1641.83,65.56181536026384,3,2,shirt,t-shirt,shirt,desktop,male,4.333333333333333,614.42,483.42
CUST_0477,40,9,394.49666666666667,2366.98,114.30778882765019,6,2,t-shirt,shirt,t-shirt,mobile,male,6.833333333333333,552.54,278.37
CUST_0478,37,6,253.825,507.65,111.1925413415846,2,2,jeans,t-shirt,jeans,mobile,male,5.5,332.45,175.2
CUST_0479,36,11,541.9333333333333,1625.8,197.29167248856032,3,3,jeans,shirt,shoes,mobile,male,5.666666666666667,680.62,316.07
CUST_0480,39,15,680.62,680.62,0.0,1,1,shirt,shirt,shirt,mobile,male,5.0,680.62,680.62
CUST_0481,33,1,586.97,1173.94,97.62316221061471,2,2,shirt,jeans,shirt,mobile,female,6.5,656.0,517.94
CUST_0483,36,6,391.18333333333334,1173.55,139.8497394825365,3,2,shoes,t-shirt,shoes,mobile,male,6.0,552.54,304.94
CUST_0484,37,2,494.34333333333325,1483.0299999999997,157.458945866322,3,3,shoes,shirt,t-shirt,mobile,male,4.666666666666667,614.42,316.07
CUST_0486,39,1,477.125,954.25,355.9221983102487,2,2,jeans,shirt,jeans,desktop,female,4.5,728.8,225.45
CUST_0487,34,13,587.33,587.33,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,7.0,587.33,587.33
CUST_0488,38,16,474.395,948.79,291.64619190039156,2,2,jeans,shirt,jeans,desktop,male,8.0,680.62,268.17
CUST_0489,41,5,301.4633333333333,904.39,175.4123263437702,3,2,shoes,jeans,shoes,desktop,male,4.666666666666667,420.33,100.0
CUST_0490,36,6,198.03,396.06,32.286495628977775,2,1,jeans,jeans,jeans,desktop,male,6.5,220.86,175.2
CUST_0492,45,14,449.2366666666667,1347.71,235.0008175163085,3,2,t-shirt,shoes,t-shirt,desktop,female,6.0,720.04,298.85
CUST_0493,37,12,291.275,582.55,32.67540435863033,2,2,shirt,jeans,shirt,mobile,male,8.0,314.38,268.17
CUST_0494,32,5,300.71500000000003,601.4300000000001,5.975052301026339,2,2,shoes,jeans,shoes,desktop,unknown,7.5,304.94,296.49
CUST_0495,33,5,378.27500000000003,1513.1000000000001,207.81286140820708,4,3,t-shirt,jeans,shoes,mobile,male,6.5,686.44,231.32
CUST_0496,39,1,427.43666666666667,1282.31,159.580922836451,3,2,t-shirt,jeans,t-shirt,desktop,male,5.333333333333333,587.33,268.17
CUST_0498,36,19,482.485,1929.94,156.57240167624266,4,4,shirt,t-shirt,shoes,mobile,male,4.5,686.44,304.94
CUST_0500,44,3,477.865,955.73,50.989469991361936,2,1,shirt,shirt,shirt,desktop,male,7.5,513.92,441.81
CUST_0501,38,6,426.81,426.81,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,5.0,426.81,426.81
CUST_0502,30,7,583.5,583.5,0.0,1,1,shirt,shirt,shirt,mobile,male,5.0,583.5,583.5
CUST_0503,42,2,335.59000000000003,671.1800000000001,226.82571326902075,2,2,t-shirt,jeans,t-shirt,desktop,male,5.0,495.98,175.2
CUST_0504,33,5,520.03,1040.06,192.2906180758697,2,2,jeans,shoes,jeans,mobile,male,2.5,656.0,384.06
CUST_0505,45,7,441.81,441.81,0.0,1,1,shirt,shirt,shirt,mobile,male,7.0,441.81,441.81
CUST_0506,40,6,175.2,175.2,0.0,1,1,jeans,jeans,jeans,mobile,male,5.0,175.2,175.2
CUST_0507,32,7,458.63,917.26,23.78707211911545,2,2,jeans,shirt,jeans,desktop,male,5.0,475.45,441.81
CUST_0508,36,9,421.6566666666667,1264.97,203.13689727209416,3,3,shirt,jeans,t-shirt,mobile,male,5.666666666666667,656.0,295.71
CUST_0509,39,10,263.14,1052.56,214.74156064131287,4,2,t-shirt,shoes,t-shirt,desktop,female,6.25,552.54,100.0
CUST_0510,35,4,522.5966666666667,4703.37,144.34743191342196,9,4,t-shirt,shirt,jeans,desktop,unknown,5.0,720.04,316.07
CUST_0511,35,10,636.885,1273.77,70.0813530833987,2,1,t-shirt,t-shirt,t-shirt,desktop,male,4.0,686.44,587.33
CUST_0512,39,5,499.1966666666667,1497.5900000000001,209.51157350689084,3,3,jeans,t-shirt,shoes,desktop,male,4.666666666666667,676.88,268.17
CUST_0513,45,3,649.82,1949.46,86.96692014783552,3,2,t-shirt,shoes,t-shirt,mobile,female,6.666666666666667,720.04,552.54
CUST_0514,41,20,426.06999999999994,852.1399999999999,130.78647024826384,2,1,jeans,jeans,jeans,desktop,male,4.0,518.55,333.59
CUST_0515,34,9,604.9266666666666,1814.78,86.65090959322552,3,2,shirt,t-shirt,shirt,desktop,male,5.0,686.44,513.92
CUST_0517,32,3,552.54,552.54,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,unknown,2.0,552.54,552.54
CUST_0518,35,3,720.04,720.04,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,3.0,720.04,720.04
CUST_0519,37,0,386.4575,1545.83,76.07222286529208,4,3,shirt,jeans,shoes,mobile,female,7.5,465.99,314.38
CUST_0520,33,6,633.975,1267.95,65.96599161689299,2,2,shirt,t-shirt,shirt,mobile,male,7.5,680.62,587.33
CUST_0521,43,1,451.48,1354.44,180.51356846508796,3,3,jeans,shirt,shoes,mobile,male,6.0,656.0,314.38
CUST_0522,33,3,100.0,100.0,0.0,1,1,shoes,shoes,shoes,mobile,male,7.0,100.0,100.0
CUST_0523,34,12,225.45,225.45,0.0,1,1,shirt,shirt,shirt,mobile,male,4.0,225.45,225.45
CUST_0524,40,6,586.8366666666667,1760.51,141.65185573557915,3,2,jeans,shirt,jeans,mobile,male,5.0,680.62,423.89
CUST_0525,36,6,397.28,397.28,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,unknown,4.0,397.28,397.28
CUST_0526,34,4,419.0166666666667,1257.0500000000002,318.3520941243097,3,2,shirt,shoes,shirt,mobile,male,8.0,736.7,100.0
CUST_0527,36,6,399.49666666666667,1198.49,111.52911563055335,3,3,shirt,jeans,shoes,mobile,male,4.333333333333333,517.94,296.49
CUST_0528,38,3,456.635,913.27,223.14168693903875,2,2,shirt,t-shirt,shirt,desktop,male,3.0,614.42,298.85
CUST_0529,33,10,508.7625,2035.05,145.9305203113226,4,3,jeans,shirt,shoes,mobile,male,5.5,629.11,316.07
CUST_0530,31,4,488.3,1464.9,220.22813875615438,3,3,t-shirt,jeans,shirt,mobile,male,8.333333333333334,720.04,281.75
CUST_0532,30,6,359.264,1796.32,171.63597125894094,5,3,shoes,jeans,t-shirt,mobile,male,5.6,552.54,100.0
CUST_0533,31,5,460.05,460.05,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,8.0,460.05,460.05
CUST_0534,37,0,680.62,680.62,0.0,1,1,shirt,shirt,shirt,mobile,male,6.0,680.62,680.62
CUST_0535,37,9,504.566,2522.83,128.2750230169537,5,3,jeans,t-shirt,shirt,mobile,male,3.6,629.11,296.49
CUST_0536,39,12,296.49,296.49,0.0,1,1,jeans,jeans,jeans,mobile,male,3.0,296.49,296.49
CUST_0537,42,10,403.4666666666667,1210.4,269.3993721843712,3,3,shirt,t-shirt,shoes,mobile,female,6.0,614.42,100.0
CUST_0538,39,17,313.26,313.26,0.0,1,1,shirt,shirt,shirt,desktop,male,1.0,313.26,313.26
CUST_0539,41,5,481.615,1926.46,148.53737588005697,4,3,jeans,shirt,t-shirt,desktop,male,5.25,656.0,296.49
CUST_0540,37,9,320.2733333333333,960.8199999999999,101.5802452907716,3,2,jeans,shoes,jeans,mobile,female,4.666666666666667,423.89,220.86
CUST_0541,33,5,298.85,298.85,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,13.0,298.85,298.85
CUST_0542,37,0,423.28999999999996,1269.87,165.56011868804634,3,2,shirt,shoes,shirt,mobile,male,5.333333333333333,614.42,324.24
CUST_0544,36,5,575.51,1726.53,58.00917255055448,3,2,shirt,jeans,shirt,mobile,male,7.0,629.11,513.92
CUST_0545,34,8,614.42,614.42,0.0,1,1,shirt,shirt,shirt,mobile,male,5.0,614.42,614.42
CUST_0546,36,10,364.555,729.11,374.13726899361416,2,2,jeans,shoes,jeans,mobile,male,8.0,629.11,100.0
CUST_0547,37,3,281.75,281.75,0.0,1,1,jeans,jeans,jeans,mobile,male,4.0,281.75,281.75
CUST_0548,38,6,449.1233333333333,1347.37,133.1777550243783,3,1,t-shirt,t-shirt,t-shirt,mobile,male,4.333333333333333,552.54,298.85
CUST_0550,38,3,381.886,1909.43,223.0817941473486,5,3,shirt,jeans,shoes,mobile,male,6.2,680.62,100.0
CUST_0551,34,5,290.925,1163.7,187.4976974969737,4,3,t-shirt,shoes,jeans,mobile,male,4.0,543.99,100.0
CUST_0552,41,6,572.1933333333333,1716.58,100.05823371084125,3,2,shirt,t-shirt,shirt,desktop,male,5.666666666666667,680.62,483.42
CUST_0553,43,3,656.0,656.0,0.0,1,1,jeans,jeans,jeans,desktop,female,6.0,656.0,656.0
CUST_0554,41,7,410.02,820.04,438.4344886069069,2,2,t-shirt,shoes,t-shirt,desktop,male,4.0,720.04,100.0
CUST_0555,33,6,385.5166666666667,1156.5500000000002,100.69642611996382,3,2,t-shirt,jeans,t-shirt,mobile,male,4.666666666666667,495.98,298.85
CUST_0556,36,12,433.6233333333334,2601.7400000000002,115.37205617768399,6,3,shirt,t-shirt,jeans,mobile,male,3.8333333333333335,587.33,314.38
CUST_0557,39,4,432.06,1296.18,164.89567883968337,3,2,shoes,jeans,shoes,mobile,male,5.0,615.63,296.49
CUST_0558,36,5,465.1366666666667,2790.82,230.2963927348118,6,4,shirt,shoes,jeans,mobile,male,5.166666666666667,736.7,100.0
CUST_0559,36,9,430.82000000000005,861.6400000000001,361.50127081381055,2,2,jeans,t-shirt,jeans,desktop,male,8.5,686.44,175.2
CUST_0560,32,6,359.73,1438.92,73.73862262523397,4,2,shirt,t-shirt,shirt,desktop,male,6.25,463.11,300.02
CUST_0561,32,2,321.995,643.99,313.9483397790152,2,2,shoes,t-shirt,shoes,desktop,male,3.5,543.99,100.0
CUST_0562,36,8,686.44,686.44,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,7.0,686.44,686.44
CUST_0563,36,18,298.85,298.85,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,3.0,298.85,298.85
CUST_0564,43,22,316.07,316.07,0.0,1,1,shoes,shoes,shoes,desktop,male,4.0,316.07,316.07
CUST_0565,39,10,720.04,720.04,0.0,1,1,t-shirt,t-shirt,t-shirt,desktop,male,5.0,720.04,720.04
CUST_0566,39,8,580.9425,2323.77,78.97169635382035,4,3,shirt,shoes,jeans,desktop,male,4.5,676.88,513.92
CUST_0567,40,4,482.60600000000005,2413.03,207.63559504574354,5,3,jeans,t-shirt,shoes,desktop,male,3.2,676.88,220.86
CUST_0568,33,3,280.262,1401.31,121.07316081609498,5,2,shoes,jeans,shoes,mobile,male,6.0,420.33,100.0
CUST_0569,36,6,513.1859999999999,2565.93,140.61126334685997,5,2,t-shirt,shirt,t-shirt,mobile,male,5.8,686.44,332.45
CUST_0570,38,2,680.62,680.62,0.0,1,1,shirt,shirt,shirt,mobile,male,2.0,680.62,680.62
CUST_0571,41,6,413.84749999999997,1655.3899999999999,83.25514333461129,4,3,jeans,shirt,shoes,desktop,female,4.0,517.94,333.59
CUST_0572,36,12,365.34399999999994,1826.7199999999998,191.00491938691002,5,4,shirt,shoes,t-shirt,desktop,male,5.0,583.5,100.0
CUST_0573,40,16,313.26,313.26,0.0,1,1,shirt,shirt,shirt,mobile,male,3.0,313.26,313.26
CUST_0574,39,6,326.27,652.54,319.9941027581602,2,2,shoes,t-shirt,shoes,desktop,unknown,4.5,552.54,100.0
CUST_0575,38,3,471.9200000000001,2359.6000000000004,153.91278098325688,5,2,t-shirt,jeans,t-shirt,mobile,male,5.8,686.44,298.85
CUST_0577,37,0,441.68666666666667,1325.06,212.01992956638142,3,3,t-shirt,shoes,shirt,mobile,male,6.666666666666667,686.44,314.38
CUST_0578,33,11,420.35,420.35,0.0,1,1,shirt,shirt,shirt,mobile,male,5.0,420.35,420.35
CUST_0579,33,10,736.7,736.7,0.0,1,1,shirt,shirt,shirt,mobile,male,4.0,736.7,736.7
CUST_0580,37,1,676.88,676.88,0.0,1,1,shoes,shoes,shoes,mobile,male,9.0,676.88,676.88
CUST_0581,41,8,543.99,543.99,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,7.0,543.99,543.99
CUST_0582,45,12,625.3733333333333,1876.1200000000001,129.38772790853594,3,2,shirt,jeans,shirt,mobile,male,6.333333333333333,736.7,483.42
CUST_0583,37,6,654.865,1309.73,36.42307029891906,2,2,shirt,jeans,shirt,mobile,unknown,5.0,680.62,629.11
CUST_0584,39,2,415.8866666666666,1247.6599999999999,279.09526694899955,3,2,jeans,shoes,jeans,mobile,male,4.333333333333333,629.11,100.0
CUST_0585,38,13,430.26666666666665,1290.8,297.39879578326025,3,2,shoes,shirt,shoes,desktop,unknown,5.666666666666667,676.88,100.0
CUST_0586,31,12,428.59999999999997,1285.8,173.69526792633124,3,3,jeans,t-shirt,shoes,mobile,unknown,3.3333333333333335,629.11,324.24
CUST_0587,35,9,614.42,614.42,0.0,1,1,shirt,shirt,shirt,mobile,unknown,6.0,614.42,614.42
CUST_0588,31,8,583.48,1166.96,43.755767619823594,2,2,shirt,t-shirt,shirt,mobile,female,3.5,614.42,552.54
CUST_0589,34,5,471.174,2355.87,133.0530376579205,5,3,jeans,t-shirt,shirt,mobile,male,4.6,686.44,333.59
CUST_0590,34,6,384.06,384.06,0.0,1,1,shoes,shoes,shoes,mobile,unknown,11.0,384.06,384.06
CUST_0591,41,15,100.0,100.0,0.0,1,1,shoes,shoes,shoes,mobile,male,6.0,100.0,100.0
CUST_0592,32,8,375.71000000000004,1502.8400000000001,142.3827833693386,4,3,shoes,t-shirt,jeans,desktop,male,5.5,587.33,281.75
CUST_0593,43,2,413.62999999999994,1240.8899999999999,186.88861709585208,3,3,jeans,shoes,t-shirt,mobile,female,8.666666666666666,629.11,295.71
CUST_0594,41,5,497.34,994.68,78.06458864299483,2,2,t-shirt,shoes,t-shirt,desktop,male,7.0,552.54,442.14
CUST_0595,38,6,464.78999999999996,1859.1599999999999,191.1882114566691,4,4,jeans,shirt,t-shirt,desktop,male,6.25,736.7,328.82
CUST_0596,38,7,420.9066666666667,1262.72,181.0889484019755,3,2,jeans,t-shirt,jeans,mobile,male,5.0,629.11,300.02
CUST_0597,42,4,373.73,2242.38,218.17490414802523,6,4,shirt,shoes,jeans,mobile,male,6.333333333333333,676.88,100.0
CUST_0598,41,10,443.57,1330.71,152.43250440768855,3,2,jeans,t-shirt,jeans,mobile,male,6.0,543.99,268.17
CUST_0599,39,5,451.0,902.0,94.66745586525501,2,2,shirt,shoes,shirt,mobile,male,2.5,517.94,384.06
CUST_0600,37,8,312.668,1563.34,177.19907496936884,5,3,shirt,shoes,t-shirt,mobile,male,4.6,583.5,100.0
CUST_0601,37,14,409.345,818.69,135.88471014061884,2,2,shirt,shoes,shirt,mobile,male,6.5,505.43,313.26
CUST_0602,36,4,463.11,463.11,0.0,1,1,shirt,shirt,shirt,desktop,male,7.0,463.11,463.11
CUST_0603,40,9,426.82,1280.46,162.46736564615063,3,3,shirt,jeans,t-shirt,mobile,male,4.0,614.42,332.45
CUST_0604,41,2,448.4866666666667,1345.46,142.88732285732465,3,2,shirt,t-shirt,shirt,mobile,male,5.666666666666667,583.5,298.85
CUST_0605,38,2,517.94,517.94,0.0,1,1,shirt,shirt,shirt,mobile,female,6.0,517.94,517.94
CUST_0606,42,3,495.98,495.98,0.0,1,1,t-shirt,t-shirt,t-shirt,mobile,male,3.0,495.98,495.98
CUST_0608,44,10,465.3566666666666,1396.07,259.9194229628354,3,3,t-shirt,shoes,jeans,mobile,male,6.0,676.88,175.2
CUST_0609,40,5,548.63,2194.52,171.0900302959429,4,3,t-shirt,shoes,shirt,mobile,male,4.5,720.04,316.07
CUST_0610,43,10,314.38,314.38,0.0,1,1,shirt,shirt,shirt,desktop,unknown,8.0,314.38,314.38
CUST_0611,41,5,508.265,1016.53,299.4950771715622,2,2,t-shirt,jeans,t-shirt,desktop,male,3.5,720.04,296.49
CUST_0612,37,12,336.71,1010.1299999999999,259.6492520690171,3,3,shirt,shoes,t-shirt,mobile,male,6.0,614.42,100.0
CUST_0613,31,7,462.2633333333333,1386.79,160.36713420565118,3,3,jeans,t-shirt,shoes,mobile,male,6.333333333333333,615.63,295.71
CUST_0614,40,15,371.44,742.88,78.30500494859828,2,2,shoes,t-shirt,shoes,mobile,unknown,5.5,426.81,316.07
CUST_0615,37,10,388.44,776.88,407.91575993089555,2,1,shoes,shoes,shoes,mobile,male,9.0,676.88,100.0
CUST_0616,41,7,556.7566666666667,1670.27,106.17702874602082,3,3,shirt,jeans,shoes,mobile,unknown,4.666666666666667,676.88,475.45
CUST_0617,37,10,505.43,505.43,0.0,1,1,shoes,shoes,shoes,mobile,female,5.0,505.43,505.43
CUST_0618,33,6,439.67500000000007,879.3500000000001,110.68342445913032,2,2,shirt,t-shirt,shirt,desktop,male,4.0,517.94,361.41
CUST_0620,38,8,361.72,361.72,0.0,1,1,jeans,jeans,jeans,mobile,female,5.0,361.72,361.72
CUST_0621,44,3,361.72,361.72,0.0,1,1,jeans,jeans,jeans,mobile,male,9.0,361.72,361.72
CUST_0622,36,19,281.94,563.88,19.473720753877494,2,2,jeans,t-shirt,jeans,mobile,male,3.5,295.71,268.17
CUST_0623,42,1,421.6466666666667,1264.94,100.61139564350219,3,1,shirt,shirt,shirt,mobile,male,6.0,513.92,314.38
